x1,y1,x2,y2
-0.07842096183096825,1.763805967736991,1.397317356407775,1.763805967736991
1.397317356407775,1.763805967736991,1.397317356407775,1.6855467357290652
1.397317356407775,1.6855467357290652,1.445522275231902,1.6855467357290652
1.445522275231902,1.6855467357290652,1.445522275231902,1.0783453303498458
1.445522275231902,1.0783453303498458,1.3995714405378075,1.078345330349846
1.3995714405378075,1.078345330349846,1.3995714405378075,0.05036271259482
1.3995714405378075,0.05036271259482,-0.0796716647125359,0.05036271259482
-0.0796716647125359,0.05036271259482,-0.079671664712536,1.0554036298068912
-0.079671664712536,1.0554036298068912,-0.3199985240428773,1.0554036298068912
-0.37845782226084135,1.0554036298068912,-0.37845782226084135,0.6641463748671372
-0.37845782226084135,0.6641463748671372,-0.3560186381135225,0.6641463748671372
-0.2208375466542746,0.3937841919486418,-0.34854996216086237,0.3937841919486418
-0.34854996216086237,0.3937841919486418,-0.34854996216086237,0.44423166871335795
-0.34854996216086237,0.44423166871335795,-0.3841200837331632,0.44423166871335795
-0.3841200837331632,0.44423166871335795,-0.3841200837331632,-0.347838498793023
-0.3841200837331632,-0.347838498793023,-0.3454770096835291,-0.347838498793023
-0.3454770096835291,-0.347838498793023,-0.3454770096835291,-0.3205215996912624
-0.3454770096835291,-0.3205215996912624,-0.08423349633756105,-0.3205215996912625
-0.08423349633756105,-0.3205215996912625,-0.084233496337561,0.006739382717952935
-0.084233496337561,0.006739382717952935,1.3995714405378075,0.006739382717952935
1.3995714405378075,0.006739382717952935,1.3995714405378075,-0.1526320093182132
1.3995714405378075,-0.1526320093182132,1.4385660278554564,-0.1526320093182132
1.4385660278554564,-0.1526320093182132,1.4385660278554564,-1.5111331737994858
1.4385660278554564,-1.5111331737994858,1.4118232847317402,-1.5350920327670523
1.4118232847317402,-1.5350920327670523,1.3898824712860005,-1.7171793609205759
1.3898824712860005,-1.7171793609205759,-0.0952048059218244,-1.7171793609205759
-0.0952048059218244,-1.7171793609205759,-0.0952048059218244,-0.6478018892718953
-0.0952048059218244,-0.6478018892718953,-0.34592656177819175,-0.6478018892718953
-0.34592656177819175,-0.6478018892718953,-0.37099695667512783,-0.6447810043864798
-0.3851969362351473,-0.8943205689925624,-0.3851969362351473,-1.0051380964346976
-0.3851969362351473,-1.0051380964346976,-0.34592656177819175,-1.0098700235195848
-0.34592656177819175,-1.0098700235195848,-0.34592656177819175,-1.3398070293099469
-0.34592656177819175,-1.3398070293099469,-0.36556174900666955,-1.3398070293099469
-0.36556174900666955,-1.3398070293099469,-0.36556174900666955,-1.4195956490682842
-0.36556174900666955,-1.4195956490682842,-0.36556174900666955,-1.5703074863895885
-0.36556174900666955,-1.5703074863895885,-0.39144867636501773,-1.5703074863895885
-0.39144867636501773,-1.5703074863895885,-0.39144867636501773,-1.794608621924119
-0.39144867636501773,-1.794608621924119,-0.3072273555089949,-1.794608621924119
-0.3072273555089949,-1.794608621924119,-0.3072273555089949,-2.1953183411632327
-0.3072273555089949,-2.1953183411632327,-0.3493380159370063,-2.1953183411632327
-0.3493380159370063,-2.1953183411632327,-0.3493380159370063,-2.2265927282111297
-0.6249520256099454,-2.223776130280036,-0.7738803471024818,-2.223776130280036
-0.7738803471024818,-2.223776130280036,-0.7738803471024818,-2.198000074637097
-0.7738803471024818,-2.198000074637097,-0.9399927056903108,-2.198000074637097
-0.9399927056903108,-2.198000074637097,-0.9399927056903108,-2.223776130280036
-0.9399927056903108,-2.223776130280036,-1.7957097018276658,-2.223776130280036
-1.9715683643501807,-2.237190874946798,-1.9715683643501807,-2.197824690752393
-1.9715683643501807,-2.197824690752393,-2.1229767650978943,-2.197824690752393
-2.1229767650978943,-2.197824690752393,-2.1229767650978943,-2.527895004382409
-2.1229767650978943,-2.527895004382409,-2.1002655049857375,-2.5490921804870887
-2.1002655049857375,-2.5490921804870887,-2.1002655049857375,-2.6771226471193588
-2.1002655049857375,-2.6771226471193588,-2.12719023177372,-2.689320545575355
-2.12719023177372,-2.689320545575355,-2.12719023177372,-2.811299530135315
-2.12719023177372,-2.811299530135315,-2.1137278683797285,-2.811299530135315
-2.1137278683797285,-2.811299530135315,-2.1002655049857375,-2.811299530135315
-2.1002655049857375,-2.811299530135315,-2.1002655049857375,-2.758029923227357
-2.1002655049857375,-2.758029923227357,-1.8360817528750188,-2.758029923227357
-1.8360817528750188,-2.758029923227357,-1.8360817528750188,-2.4049845784934485
-1.8360817528750188,-2.4049845784934485,-0.6249520256099454,-2.4049845784934485
-0.46405785317204584,-2.405030876134891,-0.3519027081360886,-2.405030876134891
-0.3519027081360886,-2.405030876134891,-0.3519027081360886,-2.575506696589546
-0.3519027081360886,-2.575506696589546,-0.29806823851882924,-2.575506696589546
-0.29806823851882924,-2.575506696589546,-0.29806823851882924,-3.248437566805289
-0.29806823851882924,-3.248437566805289,-1.8413230342136004,-3.248437566805289
-1.8413230342136004,-3.248437566805289,-1.8413230342136004,-3.086934157953511
-1.8413230342136004,-3.086934157953511,-2.083578147491268,-3.086934157953511
-2.083578147491268,-3.086934157953511,-2.083578147491268,-3.019641070931937
-2.083578147491268,-3.019641070931937,-2.1118529733002998,-3.019641070931937
-0.31182414562472444,-3.2930236943206004,-1.8333415170430565,-3.2930236943206004
-1.8333415170430565,-3.2930236943206004,-1.8333415170430565,-3.4539306636152296
-1.8333415170430565,-3.4539306636152296,-2.0967927434207403,-3.4539306636152296
-2.0967927434207403,-3.4539306636152296,-2.0967927434207403,-3.473870582164139
-2.0967927434207403,-3.473870582164139,-2.1085775914846256,-3.473870582164139
-2.1085775914846256,-3.7590639053101667,-2.1201738216993347,-3.769969825853481
-2.1085775914846256,-3.7590639053101667,-2.0884037001463405,-3.780514739043656
-2.0884037001463405,-3.780514739043656,-1.842098538048683,-3.780514739043656
-1.842098538048683,-3.780514739043656,-1.8364260615393238,-5.8847055240545405
-1.8364260615393238,-5.8847055240545405,-0.3657418485490113,-5.8847055240545405
-0.3657418485490113,-5.8847055240545405,-0.3657418485490113,-5.704372137371778
-0.3657418485490113,-5.704372137371778,-0.31595539995823807,-5.704372137371778
-0.31595539995823807,-5.704372137371778,-0.31595539995823807,-4.306153737772764
-0.31595539995823807,-4.306153737772764,-0.34084862425362467,-4.306153737772764
-0.34084862425362467,-4.306153737772764,-0.34084862425362467,-3.971811472365366
-0.34084862425362467,-3.971811472365366,-0.31595539995823807,-3.971811472365366
-0.31595539995823807,-3.971811472365366,-0.3041595520689883,-3.971811472365366
-0.31182414562472444,-3.2930236943206004,-0.31595539995823807,-3.971811472365366
3.254630368082326,5.918594197763786,3.3148044427508805,5.918594197763786
3.3148044427508805,5.918594197763786,3.3148044427508805,2.309075300024898
3.254630368082326,6.012353802479908,3.254630368082326,5.918594197763786
3.6204318599266716,5.983299500559846,3.6204318599266716,1.5147768632838017
3.6204318599266716,1.5147768632838017,2.2017341071838263,1.5147768632838012
3.6204318599266716,5.983299500559846,3.254630368082326,5.983299500559846
2.299425920570077,3.3674485354501926,2.269327234655681,3.3173775498854403
2.269327234655681,3.3173775498854403,2.2518133900919506,3.3223014141721423
2.186091228590459,3.1529404595336845,2.1744623030215897,3.122973612875446
2.1744623030215897,3.122973612875446,2.153293287068123,3.1311884548872393
2.153293287068123,3.1311884548872393,2.040049417405892,2.863486055581514
2.1744623030215897,3.122973612875446,2.1802767658060245,3.1207172541829786
2.074685553207046,2.8658566037379734,2.1802767658060245,3.1207172541829786
2.073225765094428,2.85058313523802,2.074685553207046,2.8658566037379734
1.6245743673163784,1.6195940778599602,1.4892399300093242,1.6195940778599602
2.2017341071838263,1.0084374289369964,1.5599073254000144,1.0084374289369964
2.2017341071838263,1.0084374289369964,2.2017341071838263,0.8362516200494641
2.2017341071838263,0.8362516200494641,1.5599073254000144,0.8362516200494641
-0.3291609328124444,0.7219937401309982,-0.35032161683066587,0.7219937401309982
-0.35032161683066587,0.7219937401309982,-0.35032161683066587,0.6644752854637964
-0.3560186381135225,0.6641463748671372,-0.35032161683066587,0.6644752854637964
-0.3218025598876919,1.3798177583840592,-0.07842096183096839,1.3798177583840592
1.3180212497221044,1.829635007138376,1.1349259767866244,1.829635007138376
1.1349259767866244,1.8635292937969488,1.0613045683226894,1.8635292937969488
1.1349259767866244,1.829635007138376,1.1349259767866244,1.8635292937969488
1.0611682985078703,1.8002128647128361,1.032503675268608,1.7995401640809385
1.0611682985078703,1.8002128647128361,1.0613045683226894,1.8635292937969488
-0.3199985240428773,1.0554036298068912,-0.3199985240428773,1.0793741723864134
-0.3199985240428773,1.0793741723864134,-0.36807055567555313,1.0793741723864134
-0.36807055567555313,1.0793741723864134,-0.37845782226084135,1.0673889010966522
-0.37845782226084135,1.0673889010966522,-0.37845782226084135,1.0554036298068912
-0.37099695667512783,-0.6447810043864798,-0.3858060992307399,-0.6462914468291875
-0.36086725983909074,-0.7538060544796439,-0.36086725983909074,-0.8943205689925624
-0.36086725983909074,-0.8943205689925624,-0.3851969362351473,-0.8943205689925624
-0.36086725983909074,-0.7538060544796439,-0.38396229784689934,-0.7538060544796439
-0.38396229784689934,-0.7538060544796439,-0.38396229784689934,-0.6461033903056166
-0.3493380159370063,-2.2265927282111297,-0.47028316839748185,-2.2265927282111297
-0.46405785317204584,-2.405030876134891,-0.46405785317204584,-2.3794711219872937
-0.46405785317204584,-2.3794711219872937,-0.3503223782333167,-2.3794711219872937
-0.3503223782333167,-2.3794711219872937,-0.3503223782333167,-2.2397120417386804
-0.3503223782333167,-2.2397120417386804,-0.3599843482709797,-2.2397120417386804
-0.3598102049190016,-2.2265927282111297,-0.3599843482709797,-2.2397120417386804
-1.0054678623431084,1.8320326363432016,-0.8031380853422334,1.8320326363432018
-1.0054678623431084,1.8320326363432016,-1.0054678623431093,2.430318400019165
-1.0054678623431093,2.430318400019165,-0.9673951319273655,2.430318400019165
-0.9673951319273655,2.430318400019165,-0.9673951319273655,2.462952168946945
-0.9673951319273655,2.462952168946945,-0.4343769061069616,2.462952168946946
-0.4343769061069616,2.462952168946946,-0.43437690610696145,2.3868067081154587
-0.43437690610696145,2.3868067081154587,-0.31200027262778735,2.386806708115459
-0.31200027262778735,2.386806708115459,-0.31200027262778746,2.4248794385312022
-0.31200027262778746,2.4248794385312022,-0.34463404155556737,2.4248794385312022
-0.34463404155556737,2.4248794385312022,-0.3446340415555679,2.656035301769642
-0.3446340415555679,2.656035301769642,-0.3731885893673744,2.656035301769642
-0.3731885893673744,2.656035301769642,-0.3731885893673744,3.1537002779182846
-0.3731885893673744,3.1537002779182846,0.19382314575279974,3.1537002779182846
0.19382314575279974,3.1537002779182846,0.19382314575279974,2.540457370150422
0.19382314575279974,2.540457370150422,-0.08968272180728734,2.540457370150422
-0.08968272180728734,2.540457370150422,-0.08968272180728734,2.408562554067312
-0.08968272180728734,2.408562554067312,-0.11075869757314533,2.408562554067312
-0.11075869757314533,2.408562554067312,-0.08968272180728734,2.375928785139532
-0.08968272180728734,2.375928785139532,-0.08968272180728734,2.245393709428413
-0.08968272180728734,2.245393709428413,-0.005378818743854274,2.245393709428413
-0.005378818743854274,2.245393709428413,0.0028573231430427393,2.245393709428413
0.0028573231430427393,2.283754318123314,-0.0475307702755708,2.283754318123314
-0.0475307702755708,2.283754318123314,-0.0475307702755708,2.5123756635464383
-0.0475307702755708,2.5123756635464383,0.22393760543572339,2.5123756635464383
0.22393760543572339,2.5123756635464383,0.22393760543572339,2.283754318123314
0.22393760543572339,2.5123756635464383,0.22393760543572339,2.9152129370643873
0.22393760543572339,2.9152129370643873,1.0512412032927672,2.9152129370643873
1.0512412032927672,2.9152129370643873,1.0512412032927672,2.2849728192859167
1.0512412032927672,2.2849728192859167,0.7218558875422967,2.2849728192859167
0.7218558875422967,2.2849728192859167,0.7218558875422967,2.2466106740780307
0.7218558875422967,2.2466106740780307,1.1028316744344069,2.2466106740780307
1.1028316744344069,2.2466106740780307,1.1028316744344069,2.376248268228818
1.1028316744344069,2.376248268228818,1.1028316744344069,2.3844451489619374
1.113031323713896,2.3844451489619374,1.113031323713896,2.3979993645469437
1.113031323713896,2.3979993645469437,1.100446663502927,2.4119861241364653
1.100446663502927,2.4119861241364653,1.100446663502927,3.147459273521763
1.100446663502927,3.147459273521763,1.5398849243965462,3.147459273521763
1.5398849243965462,3.147459273521763,1.5398849243965462,2.552458069634554
1.5398849243965462,2.552458069634554,1.3201657939497367,2.552458069634554
1.3201657939497367,2.552458069634554,1.3201657939497367,2.415494360847499
1.3201657939497367,2.415494360847499,1.3011445850066217,2.415494360847499
1.3011445850066217,2.415494360847499,1.3011445850066217,2.3776008469475416
1.3011445850066217,2.3776008469475416,1.44189192234932,2.3776008469475416
1.44189192234932,2.3776008469475416,1.44189192234932,2.5243028793316618
1.44189192234932,2.5243028793316618,1.577225900563453,2.5243028793316618
1.577225900563453,2.5243028793316618,1.577225900563453,3.146028123641338
1.577225900563453,3.146028123641338,1.6536006286593525,3.146028123641338
1.6536006286593525,3.146028123641338,1.6536006286593525,3.2635611209483844
1.6536006286593525,3.2635611209483844,1.6272574295232032,3.2635611209483844
1.6272574295232032,3.2635611209483844,1.6272574295232032,3.1779330237458288
1.6272574295232032,3.1779330237458288,1.0024060909836676,3.1779330237458288
1.0024060909836676,3.1779330237458288,1.0024060909836676,3.146028123641338
1.0024060909836676,3.146028123641338,1.0606763865344584,3.146028123641338
1.0606763865344584,3.146028123641338,1.0606763865344584,2.950678871097743
1.0606763865344584,2.950678871097743,0.2280627416901876,2.950678871097743
0.2280627416901876,2.950678871097743,0.2280627416901876,3.146028123641338
0.2280627416901876,3.146028123641338,0.25954206994841844,3.157067819341747
0.25954206994841844,3.157067819341747,0.25954206994841844,3.1768458031556275
0.25954206994841844,3.1768458031556275,-0.3565718537803114,3.1768458031556275
-0.3565718537803114,3.1768458031556275,-0.3565718537803114,4.036900750535975
-0.33260775909591356,4.036900750535975,-0.33260775909591356,4.379040530647452
-0.33260775909591356,4.379040530647452,-0.34974847797894026,4.379040530647452
-0.34974847797894026,4.379040530647452,-0.3497484779789405,5.7657536764106325
-0.3497484779789405,5.7657536764106325,-0.3265076758512417,5.7657536764106325
-0.3265076758512417,5.7657536764106325,-0.3265076758512417,5.970759864170646
-0.3265076758512417,5.970759864170646,1.3248962919283125,5.970759864170646
1.3248962919283125,5.970759864170646,1.3248962919283125,5.75116105731463
1.3248962919283125,5.75116105731463,1.5591573405337544,5.75116105731463
1.5843734537231806,5.75116105731463,1.5843734537231806,6.057186317125341
1.5843734537231806,6.057186317125341,1.4103125799809322,6.057186317125341
1.4103125799809322,6.0845642215958655,1.3933382792092066,6.0845642215958655
1.3933382792092066,6.0845642215958655,1.3933382792092066,6.01683831220119
1.3933382792092066,6.01683831220119,-0.43867378033243754,6.01683831220119
-0.43867378033243754,6.01683831220119,-0.43867378033243754,2.5162043984108937
-0.6368903214144215,2.5162043984108937,-0.6368903214144215,2.8006425506719665
-0.6368903214144215,2.8006425506719665,-0.779645950944019,3.1857261383276203
-0.779645950944019,3.1857261383276203,-1.181994052368068,6.454564000743414
-1.181994052368068,6.454564000743414,-0.4555968171280447,6.336178623166652
-0.4555968171280447,6.336178623166652,-0.4555968171280447,6.502818910081768
-0.4555968171280447,6.502818910081768,1.1440418916532604,6.502818910081768
1.1440418916532604,6.502818910081768,1.1440418916532604,6.629808147169615
1.1440418916532604,6.629808147169615,1.3390921422931648,6.629808147169615
1.3390921422931648,6.629808147169615,1.3390921422931648,6.679356486346646
1.3390921422931648,6.679356486346646,1.4637880829371264,6.679356486346646
1.4637880829371264,6.679356486346646,1.4637880829371264,6.5917624801153
1.4637880829371264,6.5917624801153,1.3991351627115833,6.5917624801153
1.3991351627115833,6.5917624801153,1.4018254295950694,6.075590626324528
1.3390921422931648,6.629808147169615,1.3390921422931648,6.539421185937117
1.3390921422931648,6.539421185937117,1.3994063250197493,6.5397355410248705
1.3692492336564572,6.539578363480993,1.3718891464284746,6.033067772378442
1.3718891464284746,6.033067772378442,-0.43867378033243754,6.033067772378442
-0.43867378033243754,6.033067772378442,-0.43867378033243754,6.01683831220119
1.4103125799809322,6.0845642215958655,1.4103125799809322,6.057186317125341
1.4637880829371264,6.654010507666954,1.749443143649686,6.654010507666954
1.749443143649686,6.654010507666954,1.749443143649686,7.301039978022299
1.749443143649686,7.301039978022299,1.9190277878048887,7.301039978022299
-0.8378504250808962,1.7992882867731086,-0.8378504250808962,1.3697288454716305
-0.8378504250808962,1.3697288454716305,-0.7888736476793524,1.3697288454716305
-0.7888736476793524,1.3697288454716305,-0.7894117617981473,1.4158002779491543
-0.7894117617981473,1.4158002779491543,-0.7891650733787785,1.8320183469591802
-0.8031380853422334,1.7992882867731086,-0.7891844770701828,1.799280016604595
-0.8132744330314096,1.8320326363432018,-0.7891650733787785,1.8320183469591802
-0.788674791063962,1.1238169796200561,-0.788674791063962,1.1576400161504745
-0.788674791063962,1.1576400161504745,-0.837054823907238,1.1576400161504745
-0.788674791063962,0.6672417348274373,-0.839282000004127,0.6672417348274373
-0.839282000004127,0.6672417348274373,-0.839282000004127,1.0659831854036277
1.5972475371162798,5.360508385787854,1.644089765872142,4.329979353158879
1.2316281760994776,4.311231099078303,1.2316281760994776,4.1067899102632985
1.2316281760994776,4.1067899102632985,1.4095817010644374,4.1067899102632985
1.4378589709858098,4.002083751867841,1.6309872581410165,4.002083751867841
1.6309872581410165,4.002083751867841,1.6309872581410167,3.501183739943749
1.6309872581410167,3.501183739943749,1.6643370414164655,3.501183739943749
1.6643370414164655,3.501183739943749,1.6643370414164655,4.321800850031503
1.6643370414164655,4.321800850031503,1.644089765872142,4.329979353158879
1.4378589709858098,4.002083751867841,1.4095817010644374,4.002083751867841
1.4095817010644374,4.002083751867841,1.4095817010644374,4.1067899102632985
1.2316281760994776,4.311231099078303,1.2316281760994776,4.325466975097122
1.2316281760994776,4.325466975097122,1.6542134036443037,4.325890101595191
-2.060463749232116,-6.5224799677622345,-2.5163563569925724,-6.5429737573864655
-2.5163563569925724,-6.5429737573864655,-2.5163563569925724,-6.5224799677622345
-2.060463749232116,-6.5224799677622345,-2.0604637492321163,-6.347935524698478
-2.0604637492321163,-6.347935524698478,-2.0274239053700813,-6.347935524698479
-2.027423905370081,-5.9912738578547735,-2.0647555531504755,-5.9912738578547735
-2.0647555531504755,-5.9912738578547735,-2.0647555531504755,-5.9619969134906725
-2.0647555531504755,-5.9619969134906725,-2.1201738216993347,-5.9619969134906725
-2.1201738216993347,-5.9619969134906725,-2.13715411821061,-5.9619969134906725
-2.13715411821061,-5.9619969134906725,-2.13715411821061,-5.739002506376883
-2.13715411821061,-5.739002506376883,-2.1286639699549728,-5.739002506376883
-2.1286639699549728,-5.730381973096227,-2.1201738216993347,-5.730381973096227
-2.1201738216993347,-5.730381973096227,-2.1201738216993347,-5.5902792975423745
-2.1201738216993347,-5.5902792975423745,-2.13715411821061,-5.5902792975423745
-2.13715411821061,-5.5902792975423745,-2.13715411821061,-5.463244935713006
-2.13715411821061,-5.463244935713006,-2.1201738216993347,-5.463244935713006
-2.1201738216993347,-5.463244935713006,-2.1201738216993347,-5.4491300066208535
-2.1201738216993347,-5.4491300066208535,-2.1037791851367147,-5.4491300066208535
-2.1037791851367147,-5.4491300066208535,-2.1037791851367147,-5.507062726552258
-2.1037791851367147,-5.507062726552258,-2.0317406263550475,-5.507062726552258
-2.0317406263550475,-5.507062726552258,-1.969843986480839,-5.52676211662769
-1.969843986480839,-5.52676211662769,-1.969843986480839,-5.539523741736243
-1.969843986480839,-5.539523741736243,-1.9218918242736436,-5.539523741736243
